"COD_EMPRESA","NUM_PORTABILIDADE","COD_TIPSALDO","COD_INVERSION","COD_OBJETIVO","SEQ_MOVTO","TIP_LANCAMENTO","DATA_LANCAMENTO","VLR_HISTORICO","VLR_ATUALIZADO","VLR_CORRECAO","VLR_TAXA_SAIDA","DATA_INCLUSAO","INCLUIDO_POR","DATA_MODIFICACAO","MODIFICADO_POR","MG_REMESSA_LINHA","TIP_ENTIDADE_ORIGEM","VLR_PMP"
"500","026820000154502","1001","1137",1,"414","3",2013-06-21 00:00:00.000,1.28,69.6,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"415","3",2013-06-21 00:00:00.000,1.28,69.6,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"416","3",2013-06-21 00:00:00.000,1.26,69.59,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"417","3",2014-02-20 00:00:00.000,29.78,71.4,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"418","3",2014-02-20 00:00:00.000,29.78,71.4,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"419","3",2014-02-20 00:00:00.000,29.78,71.4,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"420","3",2014-02-20 00:00:00.000,29.79,71.41,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"421","3",2014-03-20 00:00:00.000,29.78,70.85,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"422","3",2014-03-20 00:00:00.000,29.78,70.85,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"423","3",2014-03-20 00:00:00.000,29.78,70.85,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"424","3",2014-03-20 00:00:00.000,29.79,70.86,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"425","3",2014-06-20 00:00:00.000,29.78,69.14,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"426","3",2014-06-20 00:00:00.000,29.78,69.14,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"427","3",2014-06-20 00:00:00.000,29.78,69.14,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"428","3",2014-06-20 00:00:00.000,29.79,69.15,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"429","3",2014-08-20 00:00:00.000,31.68,72.36,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"430","3",2014-08-20 00:00:00.000,31.68,72.36,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"431","3",2014-08-20 00:00:00.000,31.68,72.36,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"432","3",2014-08-20 00:00:00.000,31.68,72.35,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"433","3",2014-10-20 00:00:00.000,31.68,71.36,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"434","3",2014-10-20 00:00:00.000,31.68,71.36,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"435","3",2014-10-20 00:00:00.000,31.68,71.36,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"436","3",2014-10-20 00:00:00.000,31.68,71.35,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"437","3",2014-12-22 00:00:00.000,31.68,70.2,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"438","3",2014-12-22 00:00:00.000,31.68,70.2,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"439","3",2014-12-22 00:00:00.000,31.68,70.2,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"440","3",2014-12-22 00:00:00.000,31.68,70.18,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"441","3",2015-08-20 00:00:00.000,34.37,70.84,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"442","3",2015-08-20 00:00:00.000,34.37,70.84,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"443","3",2015-08-20 00:00:00.000,34.37,70.84,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"444","3",2015-08-20 00:00:00.000,34.35,70.83,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"445","3",2016-04-20 00:00:00.000,34.37,65.59,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"446","3",2016-04-20 00:00:00.000,34.37,65.59,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"447","3",2016-04-20 00:00:00.000,34.37,65.59,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"448","3",2016-04-20 00:00:00.000,34.35,65.58,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"449","3",2017-04-28 00:00:00.000,50,84.33,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"450","3",2017-04-28 00:00:00.000,50,84.33,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"451","3",2017-04-28 00:00:00.000,50,84.33,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"452","3",2017-04-28 00:00:00.000,50,84.31,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"453","3",2018-01-29 00:00:00.000,51.35,81.46,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"454","3",2018-01-29 00:00:00.000,51.35,81.46,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"455","3",2018-01-29 00:00:00.000,51.35,81.46,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"456","3",2018-01-29 00:00:00.000,51.35,81.44,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"457","3",2018-03-06 00:00:00.000,0,0.01,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"458","3",2018-03-06 00:00:00.000,0,0.01,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"459","3",2018-03-06 00:00:00.000,0,0.01,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"460","3",2018-03-06 00:00:00.000,0.01,0,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"461","3",2018-05-28 00:00:00.000,51.35,80.12,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"462","3",2018-05-28 00:00:00.000,51.35,80.12,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"463","3",2018-05-28 00:00:00.000,51.35,80.12,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"464","3",2018-05-28 00:00:00.000,51.35,80.13,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"465","1",2020-03-03 00:00:00.000,16.13,23.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"466","1",2020-03-03 00:00:00.000,16.13,23.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"467","1",2020-03-03 00:00:00.000,16.13,23.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"468","1",2020-03-03 00:00:00.000,16.11,23.04,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"469","1",2021-07-15 00:00:00.000,16.5,23.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"470","1",2021-07-15 00:00:00.000,16.5,23.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"471","1",2021-07-15 00:00:00.000,16.5,23.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"472","1",2021-07-15 00:00:00.000,16.49,23.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"473","1",2022-10-03 00:00:00.000,17.98,22.19,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"474","1",2022-10-03 00:00:00.000,17.98,22.19,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"475","1",2022-10-03 00:00:00.000,17.98,22.19,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"476","1",2022-10-03 00:00:00.000,17.98,22.18,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"477","1",2024-01-31 00:00:00.000,20.42,21.32,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"478","1",2024-01-31 00:00:00.000,20.42,21.32,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"479","1",2024-01-31 00:00:00.000,20.42,21.32,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"480","1",2024-01-31 00:00:00.000,20.41,21.3,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"481","3",2008-02-01 00:00:00.000,7.87,459.82,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"482","3",2008-02-01 00:00:00.000,7.87,459.82,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"483","3",2008-02-01 00:00:00.000,7.87,459.82,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"484","3",2008-02-01 00:00:00.000,7.86,459.82,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"485","3",2008-11-10 00:00:00.000,7.95,464.66,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"486","3",2008-11-10 00:00:00.000,7.95,464.66,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"487","3",2008-11-10 00:00:00.000,7.95,464.66,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"488","3",2008-11-10 00:00:00.000,7.96,464.66,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"489","3",2010-10-21 00:00:00.000,1.08,63.25,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"490","3",2010-10-21 00:00:00.000,1.08,63.25,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"491","3",2010-10-21 00:00:00.000,1.08,63.25,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"492","3",2010-10-21 00:00:00.000,1.09,63.25,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"493","3",2011-11-22 00:00:00.000,1.15,67.3,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"494","3",2011-11-22 00:00:00.000,1.15,67.3,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"495","3",2011-11-22 00:00:00.000,1.15,67.3,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"496","3",2011-11-22 00:00:00.000,1.15,67.29,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"497","3",2012-05-22 00:00:00.000,1.12,65.66,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"498","3",2012-05-22 00:00:00.000,1.12,65.66,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"499","3",2012-05-22 00:00:00.000,1.12,65.66,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"500","3",2012-05-22 00:00:00.000,1.13,65.67,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"501","3",2013-01-22 00:00:00.000,1.12,65.29,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"502","3",2013-01-22 00:00:00.000,1.12,65.29,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"503","3",2013-01-22 00:00:00.000,1.12,65.29,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"504","3",2013-01-22 00:00:00.000,1.1,65.27,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"505","3",2013-04-23 00:00:00.000,1.14,66.64,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"506","3",2013-04-23 00:00:00.000,1.14,66.64,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"507","3",2013-04-23 00:00:00.000,1.14,66.64,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"508","3",2013-04-23 00:00:00.000,1.14,66.63,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"509","3",2014-04-22 00:00:00.000,29.78,70.23,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"510","3",2014-04-22 00:00:00.000,29.78,70.23,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"511","3",2014-04-22 00:00:00.000,29.78,70.23,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"512","3",2014-04-22 00:00:00.000,29.79,70.22,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"513","3",2019-03-28 00:00:00.000,53.69,79.69,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"514","3",2019-03-28 00:00:00.000,53.69,79.69,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"515","3",2019-03-28 00:00:00.000,53.69,79.69,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"516","3",2019-03-28 00:00:00.000,53.69,79.67,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"517","3",2019-07-30 00:00:00.000,53.69,78.35,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"518","3",2019-07-30 00:00:00.000,53.69,78.35,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"519","3",2019-07-30 00:00:00.000,53.69,78.35,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"520","3",2019-07-30 00:00:00.000,53.69,78.33,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"521","1",2019-12-31 00:00:00.000,16.13,22.8,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"522","1",2019-12-31 00:00:00.000,16.13,22.8,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"523","1",2019-12-31 00:00:00.000,16.13,22.8,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"524","1",2019-12-31 00:00:00.000,16.11,22.79,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"525","1",2020-01-31 00:00:00.000,16.13,22.87,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"526","1",2020-01-31 00:00:00.000,16.13,22.87,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"527","1",2020-01-31 00:00:00.000,16.13,22.87,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"528","1",2020-01-31 00:00:00.000,16.11,22.88,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"529","1",2022-11-01 00:00:00.000,19.79,24.17,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"530","1",2022-11-01 00:00:00.000,19.79,24.17,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"531","1",2022-11-01 00:00:00.000,19.79,24.17,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"532","1",2022-11-01 00:00:00.000,19.79,24.15,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"533","1",2024-03-01 00:00:00.000,20.42,21.13,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"1","3",2008-03-20 00:00:00.000,7.74,452.34,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"2","3",2008-03-20 00:00:00.000,7.74,452.34,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"3","3",2008-03-20 00:00:00.000,7.74,452.34,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"4","3",2008-03-20 00:00:00.000,7.74,452.34,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"5","3",2008-09-02 00:00:00.000,7.58,442.86,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"6","3",2008-09-02 00:00:00.000,7.58,442.86,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"7","3",2008-09-02 00:00:00.000,7.58,442.86,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"8","3",2008-09-02 00:00:00.000,7.57,442.84,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"9","3",2010-09-21 00:00:00.000,1.1,64.34,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"10","3",2010-09-21 00:00:00.000,1.1,64.34,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"11","3",2010-09-21 00:00:00.000,1.1,64.34,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"12","3",2010-09-21 00:00:00.000,1.1,64.32,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"13","3",2011-06-21 00:00:00.000,1.09,63.47,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"14","3",2011-06-21 00:00:00.000,1.09,63.47,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"15","3",2011-06-21 00:00:00.000,1.09,63.47,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"16","3",2011-06-21 00:00:00.000,1.07,63.47,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"17","3",2012-04-23 00:00:00.000,1.1,64.16,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"18","3",2012-04-23 00:00:00.000,1.1,64.16,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"19","3",2012-04-23 00:00:00.000,1.1,64.16,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"20","3",2012-04-23 00:00:00.000,1.09,64.14,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"21","3",2012-09-21 00:00:00.000,1.13,66.24,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"22","3",2012-09-21 00:00:00.000,1.13,66.24,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"23","3",2012-09-21 00:00:00.000,1.13,66.24,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"24","3",2012-09-21 00:00:00.000,1.14,66.22,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"25","3",2013-03-21 00:00:00.000,1.14,66.54,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"26","3",2013-03-21 00:00:00.000,1.14,66.54,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"27","3",2013-03-21 00:00:00.000,1.14,66.54,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"28","3",2013-03-21 00:00:00.000,1.13,66.52,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"29","3",2014-09-22 00:00:00.000,31.68,71.91,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"30","3",2014-09-22 00:00:00.000,31.68,71.91,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"31","3",2014-09-22 00:00:00.000,31.68,71.91,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"32","3",2014-09-22 00:00:00.000,31.68,71.9,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"33","3",2015-04-20 00:00:00.000,31.68,67.8,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"34","3",2015-04-20 00:00:00.000,31.68,67.8,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"35","3",2015-04-20 00:00:00.000,31.68,67.8,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"36","3",2015-04-20 00:00:00.000,31.68,67.79,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"37","3",2016-12-20 00:00:00.000,37.57,65.96,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"38","3",2016-12-20 00:00:00.000,37.57,65.96,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"39","3",2016-12-20 00:00:00.000,37.57,65.96,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"534","1",2024-03-01 00:00:00.000,20.42,21.13,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"535","1",2024-03-01 00:00:00.000,20.42,21.13,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"536","1",2024-03-01 00:00:00.000,20.41,21.12,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"537","3",2009-05-12 00:00:00.000,8.08,472.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"538","3",2009-05-12 00:00:00.000,8.08,472.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"539","3",2009-05-12 00:00:00.000,8.08,472.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"540","3",2009-05-12 00:00:00.000,8.09,472.39,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"541","3",2009-09-02 00:00:00.000,7.81,456.37,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"542","3",2009-09-02 00:00:00.000,7.81,456.37,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"543","3",2009-09-02 00:00:00.000,7.81,456.37,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"544","3",2009-09-02 00:00:00.000,7.81,456.36,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"545","3",2010-06-01 00:00:00.000,7.39,431.89,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"546","3",2010-06-01 00:00:00.000,7.39,431.89,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"547","3",2010-06-01 00:00:00.000,7.39,431.89,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"548","3",2010-06-01 00:00:00.000,7.39,431.88,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"549","3",2010-08-23 00:00:00.000,1.11,64.97,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"550","3",2010-08-23 00:00:00.000,1.11,64.97,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"551","3",2010-08-23 00:00:00.000,1.11,64.97,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"552","3",2010-08-23 00:00:00.000,1.11,64.95,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"553","3",2011-09-21 00:00:00.000,1.16,67.89,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"554","3",2011-09-21 00:00:00.000,1.16,67.89,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"555","3",2011-09-21 00:00:00.000,1.16,67.89,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
